uc002zyo.3	chr22	+	24199058	24227723	24199058	24199058	11	24199058,24204290,24210667,24217307,24219228,24224645,24224945,24225958,24226135,24226488,24226835,	24199178,24204389,24210828,24217428,24219358,24224833,24225056,24226060,24226211,24226616,24227723,		uc002zyo.3
uc011ajc.1	chr22	+	24199186	24227179	24199676	24227133	11	24199186,24204290,24210667,24217303,24219228,24219907,24224645,24224945,24226060,24226488,24226809,	24199718,24204389,24210828,24217428,24219358,24220056,24224833,24225056,24226211,24226616,24227179,	B7Z6F0	uc011ajc.1
uc011ajd.1	chr22	+	24200040	24219886	24200213	24219362	5	24200040,24204290,24210667,24217303,24219228,	24200216,24204389,24210828,24217428,24219886,	B4E2T0	uc011ajd.1
uc002zyp.3	chr22	+	24200040	24227723	24200186	24227036	12	24200040,24204290,24210667,24217303,24219228,24219907,24224645,24224945,24225958,24226135,24226488,24226835,	24200216,24204389,24210828,24217428,24219358,24220056,24224833,24225056,24226060,24226211,24226616,24227723,	Q9BYW1-3	uc002zyp.3
uc011aje.1	chr22	+	24236564	24237404	24236661	24237192	2	24236564,24236958,	24236769,24237404,	P14174	uc011aje.1
uc002zyr.1	chr22	+	24236564	24237409	24236661	24237293	3	24236564,24236958,24237226,	24236769,24237131,24237409,	P14174	uc002zyr.1
uc002zys.1	chr22	-	24236612	24241117	24237234	24238100	3	24236612,24238015,24241030,	24237719,24238297,24241117,	B5MCZ7	uc002zys.1
uc011ajf.1	chr22	-	24237098	24316628	24268667	24316603	4	24237098,24268630,24315956,24316495,	24238297,24268707,24316132,24316628,	Q53Y51	uc011ajf.1
uc011ajg.1	chr22	-	24239638	24239678	24239638	24239638	1	24239638,	24239678,		uc011ajg.1
uc002zyt.2	chr22	-	24240068	24240131	24240068	24240068	1	24240068,	24240131,		uc002zyt.2
uc011ajh.1	chr22	-	24253496	24253538	24253496	24253496	1	24253496,	24253538,		uc011ajh.1
uc002zyw.3	chr22	-	24299602	24303393	24299909	24303318	5	24299602,24300471,24300737,24302480,24303206,	24300119,24300645,24300888,24302568,24303393,	P30712	uc002zyw.3
uc002zyx.3	chr22	-	24299602	24303393	24299909	24303318	5	24299602,24300513,24300737,24302480,24303206,	24300119,24300645,24300888,24302568,24303393,	Q6ICJ4	uc002zyx.3
uc011aji.1	chr22	+	24309025	24310660	24309102	24309804	2	24309025,24309573,	24309210,24310660,	B4DJQ7	uc011aji.1
uc002zyy.3	chr22	+	24309025	24314747	24309102	24313595	3	24309025,24309573,24313474,	24309210,24309749,24314747,	A6NHG4	uc002zyy.3
uc002zyz.3	chr22	-	24313554	24316680	24313739	24316603	3	24313554,24315956,24316495,	24313812,24316132,24316680,	Q53Y51	uc002zyz.3
uc002zza.3	chr22	-	24313554	24322019	24313739	24316603	4	24313554,24315956,24316495,24321916,	24313812,24316132,24316628,24322019,	Q53Y51	uc002zza.3
uc011ajj.1	chr22	-	24315045	24316628	24315901	24316603	2	24315045,24316495,	24316132,24316628,	B4DJQ7	uc011ajj.1
uc002zzb.3	chr22	+	24322313	24326104	24322388	24325797	5	24322313,24323138,24324818,24325061,24325587,	24322500,24323226,24324969,24325235,24326104,	P30712	uc002zzb.3
uc002zzc.3	chr22	+	24322313	24326104	24322388	24325797	5	24322313,24323138,24324818,24325061,24325587,	24322500,24323226,24324969,24325193,24326104,	B5MC25	uc002zzc.3
uc002zzd.2	chr22	-	24340595	24347258	24340595	24340595	4	24340595,24342268,24345652,24347141,	24340933,24342445,24345740,24347258,		uc002zzd.2
uc010guf.1	chr22	-	24342268	24347258	24342268	24342268	4	24342268,24345652,24346073,24347141,	24342445,24345740,24346215,24347258,		uc010guf.1
uc011ajk.1	chr22	+	24373116	24374043	24373137	24373873	2	24373116,24373609,	24373245,24374043,	NP_001138403	uc011ajk.1
uc002zze.3	chr22	-	24376140	24384284	24376422	24384231	5	24376140,24376821,24379360,24381699,24384119,	24376617,24376998,24379511,24381787,24384284,	P30711	uc002zze.3
uc002zzf.3	chr22	-	24376140	24384284	24376140	24376140	5	24376140,24376821,24379360,24381699,24384119,	24376617,24376998,24379450,24381787,24384284,		uc002zzf.3
uc010gug.2	chr22	-	24376140	24384284	24376140	24376140	4	24376140,24376821,24379360,24384119,	24376617,24376998,24379450,24384284,		uc010gug.2
uc011ajl.1	chr22	-	24376140	24384284	24376422	24376995	4	24376140,24376821,24379360,24384119,	24376617,24376998,24379511,24384284,	Q6IC69	uc011ajl.1
uc010guh.2	chr22	-	24376140	24384284	24376140	24376140	2	24376140,24384119,	24376617,24384284,		uc010guh.2
uc010gui.1	chr22	-	24382269	24384284	24382269	24382269	2	24382269,24384119,	24383366,24384284,		uc010gui.1
uc002zzh.1	chr22	-	24385937	24401899	24385937	24385937	5	24385937,24394677,24396198,24400205,24400626,	24386297,24394849,24396375,24400293,24401899,		uc002zzh.1
uc010guk.1	chr22	+	24407764	24452823	24431965	24452821	9	24407764,24431891,24432536,24434795,24439365,24445552,24447286,24451335,24452654,	24407817,24431968,24432629,24434909,24439546,24445682,24447436,24451622,24452823,	Q8IVX9	uc010guk.1
uc002zzi.1	chr22	+	24407764	24574596	24431965	24574164	37	24407764,24431891,24432536,24434795,24437586,24439365,24445552,24447286,24451335,24452654,24455689,24456386,24458409,24459421,24460497,24462937,24466750,24468303,24472117,24479180,24480531,24480958,24483404,24487536,24491893,24493976,24509532,24515333,24530268,24560367,24561497,24562606,24564414,24567680,24572078,24573471,24574020,	24407817,24431968,24432629,24434909,24437721,24439546,24445682,24447436,24451622,24452823,24455826,24456604,24458488,24459609,24460650,24463132,24466993,24468460,24472233,24479342,24480738,24481104,24483666,24487797,24492045,24494155,24509715,24515665,24530382,24560531,24561594,24563281,24564489,24567963,24572243,24573785,24574596,	Q9Y6J0	uc002zzi.1
uc002zzj.1	chr22	+	24407764	24574596	24431965	24574164	36	24407764,24431891,24432536,24434795,24437586,24439365,24445552,24451335,24452654,24455689,24456386,24458409,24459421,24460497,24462937,24466750,24468303,24472117,24479180,24480531,24480958,24483404,24487536,24491893,24493976,24509532,24515333,24530268,24560367,24561497,24562606,24564414,24567680,24572078,24573471,24574020,	24407817,24431968,24432629,24434909,24437721,24439546,24445682,24451622,24452823,24455826,24456604,24458488,24459609,24460650,24463132,24466993,24468460,24472233,24479342,24480738,24481104,24483666,24487797,24492045,24494068,24509715,24515665,24530382,24560531,24561594,24563281,24564489,24567963,24572243,24573785,24574596,	Q6PHY0	uc002zzj.1
uc002zzk.1	chr22	+	24407867	24452823	24431965	24452821	9	24407867,24431891,24432536,24434795,24439365,24445552,24447286,24451335,24452654,	24408178,24431968,24432629,24434909,24439546,24445682,24447436,24451622,24452823,	Q8IVX9	uc002zzk.1
uc002zzl.1	chr22	+	24407867	24574596	24431965	24574164	37	24407867,24431891,24432536,24434795,24437586,24439365,24445552,24447286,24451335,24452654,24455689,24456386,24458409,24459421,24460497,24462937,24466750,24468303,24472117,24479180,24480531,24480958,24483404,24487536,24491893,24493976,24509532,24515333,24530268,24560367,24561497,24562606,24564414,24567680,24572078,24573471,24574020,	24408178,24431968,24432629,24434909,24437721,24439546,24445682,24447436,24451622,24452823,24455826,24456604,24458488,24459609,24460650,24463132,24466993,24468460,24472233,24479342,24480738,24481104,24483666,24487797,24492045,24494155,24509715,24515665,24530382,24560531,24561594,24563281,24564489,24567963,24572243,24573785,24574596,	Q9Y6J0	uc002zzl.1
uc002zzm.1	chr22	+	24551971	24564518	24552023	24564517	6	24551971,24560367,24561497,24562606,24564414,24564514,	24552044,24560531,24561594,24563281,24564489,24564518,	B5MEB3	uc002zzm.1
uc010gul.1	chr22	+	24567680	24574596	24567944	24574164	3	24567680,24573471,24574020,	24567963,24573785,24574596,		uc010gul.1
uc002zzn.1	chr22	+	24577443	24585074	24577487	24584404	15	24577443,24579024,24579462,24580103,24580733,24581061,24581453,24581628,24581983,24582224,24583169,24583538,24583926,24584192,24584379,	24577563,24579235,24579614,24580271,24580908,24581263,24581539,24581897,24582127,24582383,24583418,24583811,24584103,24584295,24585074,	Q9UGT4	uc002zzn.1
uc002zzp.3	chr22	-	24615622	24641110	24615937	24640693	12	24615622,24620963,24621212,24621513,24622043,24622598,24627351,24628018,24628790,24629465,24629841,24640520,	24616084,24621074,24621382,24621620,24622234,24622735,24627498,24628176,24628986,24629561,24629972,24641110,	Q6GMP0	uc002zzp.3
uc002zzo.3	chr22	-	24615622	24641110	24615937	24640693	12	24615622,24620963,24621212,24621513,24622043,24622598,24627351,24628018,24628790,24629465,24629841,24640520,	24616084,24621074,24621379,24621620,24622234,24622735,24627498,24628176,24628986,24629561,24629972,24641110,	Q53XM9	uc002zzo.3
uc002zzr.3	chr22	-	24615622	24641110	24615937	24640693	11	24615622,24620963,24621212,24621513,24622043,24622598,24627351,24628018,24628790,24629841,24640520,	24616084,24621074,24621379,24621620,24622234,24622735,24627498,24628176,24628986,24629972,24641110,	P36269-2	uc002zzr.3
uc002zzq.3	chr22	-	24615622	24641110	24616612	24640693	12	24615622,24616604,24620963,24621212,24621513,24622043,24622598,24627351,24628018,24628790,24629841,24640520,	24616084,24616696,24621074,24621379,24621620,24622234,24622735,24627498,24628176,24628986,24629972,24641110,	P36269-2	uc002zzq.3
uc011ajm.1	chr22	-	24615622	24641110	24615937	24640693	10	24615622,24620963,24621212,24621513,24622043,24622598,24627351,24628018,24628790,24640520,	24616084,24621074,24621382,24621620,24622234,24622735,24627498,24628172,24628986,24641110,	B4DEL3	uc011ajm.1
uc011ajn.1	chr22	-	24622029	24641110	24622029	24622029	4	24622029,24622598,24627351,24640520,	24622234,24622735,24627498,24641110,		uc011ajn.1
uc002zzs.3	chr22	+	24647588	24661490	24647588	24647588	7	24647588,24652720,24653964,24654734,24656875,24657660,24659467,	24649366,24652927,24654027,24654841,24657004,24658575,24661490,		uc002zzs.3
uc002zzt.1	chr22	-	24648722	24648761	24648722	24648722	1	24648722,	24648761,		uc002zzt.1
uc011ajo.1	chr22	+	24649617	24649649	24649617	24649617	1	24649617,	24649649,		uc011ajo.1
uc011ajp.1	chr22	-	24658457	24658483	24658457	24658457	1	24658457,	24658483,		uc011ajp.1
uc002zzw.2	chr22	+	24666785	24813707	24698199	24810591	17	24666785,24672667,24698162,24709280,24717255,24720187,24724813,24726223,24730377,24734353,24743053,24759228,24761443,24765185,24807555,24808615,24810501,	24666951,24672771,24698352,24709434,24718886,24720395,24724887,24726399,24730541,24734445,24743144,24759312,24761600,24765288,24807672,24808675,24813707,	NP_056145	uc002zzw.2
uc002zzv.3	chr22	+	24666785	24813707	24698199	24810591	16	24666785,24698162,24709280,24717255,24720187,24724813,24726223,24730377,24734353,24743053,24759228,24761443,24765185,24807555,24808615,24810501,	24666951,24698352,24709434,24718886,24720395,24724887,24726399,24730541,24734445,24743144,24759312,24761600,24765288,24807672,24808675,24813707,	NP_001138940	uc002zzv.3
uc011ajq.1	chr22	+	24666785	24813707	24698199	24810591	15	24666785,24698162,24709280,24717255,24720187,24724813,24726223,24730377,24734353,24743053,24759228,24761443,24765185,24808615,24810501,	24666951,24698352,24709434,24718886,24720395,24724887,24726399,24730541,24734445,24743144,24759312,24761600,24765288,24808675,24813707,	B7Z758	uc011ajq.1
uc011ajr.1	chr22	-	24712378	24713044	24712378	24712378	2	24712378,24713016,	24712838,24713044,		uc011ajr.1
uc002zzx.2	chr22	+	24813708	24838324	24829372	24837457	5	24813708,24827878,24828588,24829098,24836550,	24813974,24827995,24828694,24829704,24838324,	B2R7E0	uc002zzx.2
uc002zzy.3	chr22	+	24823529	24838324	24829372	24837457	3	24823529,24829098,24836550,	24823714,24829704,24838324,	B2R7E0	uc002zzy.3
uc011ajs.1	chr22	+	24823536	24838324	24836635	24837457	2	24823536,24836550,	24823694,24838324,	B4DW87	uc011ajs.1
uc002zzz.1	chr22	-	24825177	24826344	24825177	24825177	1	24825177,	24826344,		uc002zzz.1
uc003aaa.1	chr22	-	24826876	24828398	24827040	24827520	2	24826876,24828229,	24827530,24828398,		uc003aaa.1
uc010gun.1	chr22	+	24827818	24828694	24827818	24827818	2	24827818,24828588,	24827995,24828694,		uc010gun.1
uc010guo.1	chr22	+	24827818	24829704	24829314	24829674	2	24827818,24829098,	24827995,24829704,		uc010guo.1
uc010gup.2	chr22	+	24828086	24838324	24829372	24837457	4	24828086,24828588,24829098,24836550,	24828336,24828694,24829704,24838324,	B2R7E0	uc010gup.2
uc010guq.2	chr22	+	24828086	24838324	24829372	24837457	3	24828086,24829098,24836550,	24828336,24829704,24838324,	B2R7E0	uc010guq.2
uc003aab.2	chr22	+	24829091	24838324	24829372	24837457	2	24829091,24836550,	24829704,24838324,	B2R7E0	uc003aab.2
uc003aac.2	chr22	+	24829098	24838324	24836635	24837457	3	24829098,24829653,24836550,	24829344,24829704,24838324,	B4DW87	uc003aac.2
uc003aad.1	chr22	-	24834244	24890783	24834244	24834244	8	24834244,24835261,24837959,24848178,24856420,24867735,24870950,24890657,	24834726,24835535,24838108,24848296,24856739,24867863,24871121,24890783,		uc003aad.1
uc003aae.2	chr22	+	24863205	24922552	24891403	24921762	10	24863205,24890076,24898093,24906716,24909291,24911168,24916354,24917953,24919586,24921678,	24863471,24891475,24898181,24906811,24909453,24911338,24916436,24917996,24919741,24922552,	B3KNC1	uc003aae.2
uc003aaf.2	chr22	+	24890076	24922552	24891371	24921762	10	24890076,24896074,24898093,24906716,24909291,24911168,24916354,24917953,24919586,24921678,	24891475,24896246,24898181,24906811,24909453,24911338,24916436,24917996,24919741,24922552,	A3KMF8	uc003aaf.2
uc011ajt.1	chr22	+	24890076	24932591	24891371	24921762	11	24890076,24896074,24898093,24906716,24909291,24911168,24916354,24917953,24919586,24921678,24932334,	24891475,24896246,24898181,24906811,24909453,24911338,24916436,24917996,24919741,24921785,24932591,	A3KMF8	uc011ajt.1
uc003aah.2	chr22	-	24936405	24951275	24938973	24950959	6	24936405,24939809,24942881,24943875,24944884,24950916,	24939068,24940051,24942973,24944041,24944969,24951275,	Q96NT3	uc003aah.2
uc003aal.2	chr22	-	24936405	24951903	24938973	24951793	6	24936405,24939809,24942881,24943875,24944884,24951582,	24939068,24940051,24942973,24944041,24944969,24951903,	Q96NT3	uc003aal.2
uc003aai.3	chr22	-	24936436	24951275	24938973	24950959	6	24936436,24939809,24942881,24943875,24944884,24950916,	24939065,24939922,24942973,24944041,24944969,24951275,	B4DL90	uc003aai.3
uc003aaj.3	chr22	-	24936436	24951275	24938973	24950959	6	24936436,24939809,24942881,24943875,24944884,24950916,	24939065,24940051,24942973,24944041,24944969,24951275,	B5MCL7	uc003aaj.3
uc003aak.3	chr22	-	24936436	24951903	24938973	24951793	6	24936436,24939809,24942881,24943875,24944884,24951582,	24939065,24940051,24942973,24944041,24944969,24951903,	B5MCL7	uc003aak.3
uc003aam.1	chr22	+	24951617	24968509	24953642	24967945	4	24951617,24953624,24963951,24967883,	24952039,24953768,24964144,24968509,	B5BU13	uc003aam.1
uc011aju.1	chr22	+	24951617	24978852	24953642	24968029	5	24951617,24953624,24963951,24967985,24977899,	24952039,24953768,24964144,24968029,24978852,	B4DJP7	uc011aju.1
uc003aan.1	chr22	+	24979717	25024972	25007048	25024806	16	24979717,25003920,25005931,25006216,25007041,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,25024241,25024659,	24979776,25003990,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,25024355,25024972,	NP_038347	uc003aan.1
uc003aao.2	chr22	-	24981590	24985229	24981590	24981590	3	24981590,24984181,24984646,	24982379,24984297,24985229,		uc003aao.2
uc003aaq.2	chr22	-	24981590	24989035	24981853	24989006	4	24981590,24984181,24985788,24988829,	24982379,24984297,24985917,24989035,	Q2VPJ9	uc003aaq.2
uc003aap.2	chr22	-	24981590	24989035	24981590	24981590	5	24981590,24984181,24985788,24988183,24988829,	24982379,24984297,24985917,24988390,24989035,		uc003aap.2
uc003aas.1	chr22	+	24999113	25024160	25007048	25024160	14	24999113,25003920,25005931,25006324,25007041,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,	24999494,25003990,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,	B5MCK8	uc003aas.1
uc003aat.1	chr22	+	24999113	25024972	25007048	25024806	16	24999113,25003920,25005931,25006216,25007041,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,25024241,25024659,	24999494,25003990,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,25024355,25024972,	NP_038347	uc003aat.1
uc003aau.1	chr22	+	24999179	25024972	25007048	25024806	16	24999179,25003920,25005931,25006324,25007044,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,25024241,25024659,	24999288,25003990,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,25024355,25024972,	NP_001027536	uc003aau.1
uc003aav.1	chr22	+	24999179	25024972	25007048	25024806	16	24999179,25003920,25005931,25006216,25007041,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,25024241,25024659,	24999288,25003990,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,25024355,25024972,	NP_005256	uc003aav.1
uc003aaw.1	chr22	+	24999179	25024972	25007048	25024806	17	24999179,25003920,25004956,25005931,25006324,25007041,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,25024241,25024659,	24999288,25003990,25005198,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,25024355,25024972,	NP_038347	uc003aaw.1
uc003aax.1	chr22	+	25003654	25024972	25007048	25024806	16	25003654,25003920,25005931,25006216,25007044,25010742,25011007,25016294,25016879,25019073,25019746,25023398,25023818,25024047,25024241,25024659,	25003699,25003990,25006000,25006498,25007212,25010873,25011094,25016487,25017037,25019223,25019883,25023586,25023946,25024160,25024355,25024972,	NP_001027537	uc003aax.1
uc003aay.1	chr22	+	25023221	25024972	25023410	25024806	5	25023221,25023818,25024047,25024241,25024659,	25023586,25023946,25024160,25024355,25024972,	B5MD39	uc003aay.1
uc011ajv.1	chr22	+	25028881	25049326	25029238	25045957	7	25028881,25040706,25041602,25042969,25044164,25045826,25048972,	25029410,25040766,25041712,25043042,25044299,25045989,25049326,		uc011ajv.1
uc003aaz.3	chr22	-	25041132	25047624	25041132	25041132	4	25041132,25044120,25045691,25046125,	25043228,25045035,25045820,25047624,		uc003aaz.3
uc003abc.2	chr22	-	25041132	25055114	25041132	25041132	6	25041132,25044120,25045691,25046125,25047854,25049017,	25043228,25045035,25045820,25046328,25047961,25055114,		uc003abc.2
uc011ajw.1	chr22	+	25053012	25053050	25053012	25053012	1	25053012,	25053050,		uc011ajw.1
uc003abd.1	chr22	-	25115000	25170683	25115438	25158466	21	25115000,25115714,25119096,25120853,25121411,25123916,25124143,25130050,25131674,25144873,25145370,25145659,25147353,25149980,25150750,25151750,25152457,25153874,25155835,25158364,25170288,	25115555,25115862,25119222,25121004,25121482,25124020,25124368,25130123,25131859,25144988,25145488,25145786,25147465,25150184,25150831,25151872,25152672,25154006,25155956,25158488,25170683,	Q7Z3Z3	uc003abd.1
uc011ajx.1	chr22	-	25115000	25170683	25115438	25153902	22	25115000,25115714,25119096,25120853,25121411,25123916,25124143,25130050,25131674,25144873,25145370,25145659,25147353,25149980,25150750,25151750,25152457,25153874,25155835,25157845,25158364,25170288,	25115555,25115862,25119222,25121004,25121482,25124020,25124341,25130123,25131859,25144988,25145488,25145786,25147465,25150184,25150831,25151872,25152672,25154006,25155956,25157928,25158488,25170683,	B4DYF7	uc011ajx.1
uc011ajy.1	chr22	-	25115000	25170683	25115438	25153902	22	25115000,25115714,25119096,25120853,25121411,25123916,25124143,25130050,25131674,25144873,25145370,25145659,25147353,25149980,25150750,25151750,25152457,25153874,25155835,25158273,25165637,25170288,	25115555,25115862,25119222,25121004,25121482,25124020,25124341,25130123,25131859,25144988,25145488,25145786,25147465,25150184,25150831,25151872,25152672,25154006,25155956,25158488,25165756,25170683,	B4DYF7	uc011ajy.1
uc010gut.1	chr22	-	25115000	25170683	25115438	25158466	21	25115000,25115714,25119096,25120853,25121411,25123916,25124143,25130050,25131674,25144873,25145370,25145659,25147353,25149980,25150750,25151750,25152457,25153874,25155835,25158364,25170288,	25115555,25115862,25119222,25121004,25121482,25124020,25124341,25130123,25131859,25144988,25145488,25145786,25147465,25150184,25150831,25151872,25152672,25154006,25155956,25158488,25170683,	B4DYF7	uc010gut.1
uc003abe.2	chr22	+	25160467	25161984	25160467	25160467	1	25160467,	25161984,		uc003abe.2
uc003abf.2	chr22	+	25202135	25255871	25202292	25255811	9	25202135,25202407,25240863,25243600,25246246,25250962,25251251,25251515,25255682,	25202311,25202451,25240939,25243763,25246399,25251030,25251397,25251647,25255871,		uc003abf.2
uc003abg.2	chr22	+	25202135	25322813	25202292	25320241	26	25202135,25202407,25240863,25243600,25246246,25250962,25251251,25251515,25255682,25263059,25264342,25264689,25270381,25272543,25275428,25280019,25282566,25289397,25291189,25293938,25297799,25301071,25308609,25313624,25315792,25320152,	25202311,25202451,25240939,25243763,25246399,25251030,25251397,25251647,25255807,25263127,25264506,25264822,25270546,25272682,25275493,25280165,25282695,25289580,25291258,25294526,25297924,25301154,25308719,25313721,25315960,25322813,	Q2NKQ1	uc003abg.2
uc003abh.2	chr22	+	25202135	25322813	25202292	25320241	25	25202135,25202407,25240863,25243600,25246246,25250962,25251251,25251515,25255682,25263059,25264342,25264689,25270381,25272543,25275428,25280019,25282566,25291189,25293938,25297799,25301071,25308609,25313624,25315792,25320152,	25202311,25202451,25240939,25243763,25246399,25251030,25251397,25251647,25255807,25263127,25264506,25264822,25270546,25272682,25275493,25280165,25282695,25291258,25294526,25297924,25301154,25308719,25313721,25315960,25322813,	NP_597711	uc003abh.2
uc010guu.1	chr22	+	25202135	25322813	25202292	25320241	25	25202135,25202407,25240863,25243600,25246246,25250962,25251251,25251515,25255682,25263059,25264342,25264689,25272543,25275428,25280019,25282566,25289397,25291189,25293938,25297799,25301071,25308609,25313624,25315792,25320152,	25202311,25202451,25240939,25243763,25246399,25251030,25251397,25251647,25255807,25263127,25264506,25264822,25272682,25275493,25280165,25282695,25289580,25291258,25294526,25297924,25301154,25308719,25313721,25315960,25322813,	Q2NKQ1-4	uc010guu.1
uc003abj.2	chr22	+	25202135	25322813	25202292	25320241	24	25202135,25202407,25240863,25243600,25246246,25250962,25251251,25251515,25255682,25263059,25264342,25264689,25272543,25275428,25280019,25282566,25291189,25293938,25297799,25301071,25308609,25313624,25315792,25320152,	25202311,25202451,25240939,25243763,25246399,25251030,25251397,25251647,25255807,25263127,25264506,25264822,25272682,25275493,25280165,25282695,25291258,25294526,25297924,25301154,25308719,25313721,25315960,25322813,	NP_001091968	uc003abj.2
uc003abi.1	chr22	+	25239426	25322813	25240875	25320241	23	25239426,25243600,25246246,25250962,25251251,25251515,25255682,25263059,25264342,25264689,25272543,25275428,25280019,25282566,25289397,25291189,25293938,25297799,25301071,25308609,25313624,25315792,25320152,	25240939,25243763,25246399,25251030,25251397,25251647,25255807,25263127,25264506,25264822,25272682,25275493,25280165,25282695,25289580,25291258,25294526,25297924,25301154,25308719,25313721,25315960,25322813,	Q2NKQ1-2	uc003abi.1
uc003abk.1	chr22	-	25331207	25335314	25331299	25334242	3	25331207,25334115,25335301,	25331562,25334254,25335314,	NP_001001663	uc003abk.1
uc003abn.2	chr22	+	25423940	25593413	25423966	25586747	11	25423940,25428575,25434726,25445196,25566786,25570206,25573314,25577665,25580943,25586668,25588372,	25425507,25428663,25437492,25445331,25566905,25570456,25573489,25577790,25581086,25586751,25593413,	Q9BY89	uc003abn.2
uc003abl.2	chr22	+	25466179	25593413	25466332	25586747	8	25466179,25566786,25570206,25573314,25577665,25580943,25586668,25588372,	25466383,25566905,25570456,25573489,25577790,25581086,25586751,25593413,	B0QYF2	uc003abl.2
uc010guv.1	chr22	-	25498413	25508659	25498413	25498413	5	25498413,25505967,25506924,25508153,25508583,	25498885,25506085,25506964,25508390,25508659,		uc010guv.1
uc003abo.1	chr22	+	25595824	25603324	25597363	25603179	6	25595824,25597343,25598640,25599729,25601186,25603013,	25595876,25597438,25598759,25599862,25601329,25603324,	NP_004067	uc003abo.1
uc003abp.1	chr22	+	25615611	25627836	25617396	25627739	6	25615611,25617370,25620884,25623819,25625402,25627570,	25615633,25617450,25621003,25623952,25625545,25627836,	P43320	uc003abp.1
uc003abq.1	chr22	-	25677208	25679061	25677208	25677208	2	25677208,25678948,	25678258,25679061,		uc003abq.1
uc003abr.2	chr22	+	25713887	25716191	25713987	25716053	2	25713887,25715733,	25714342,25716191,	NP_001013640	uc003abr.2
uc003abs.2	chr22	-	25747385	25758524	25747765	25756059	4	25747385,25750562,25753221,25755793,	25747869,25750779,25753393,25758524,	A4QPB2	uc003abs.2
uc011ajz.1	chr22	-	25747385	25777544	25747765	25756059	6	25747385,25750562,25753221,25755793,25771779,25777347,	25747869,25750779,25753393,25756190,25771975,25777544,	A4QPB2	uc011ajz.1
uc010guw.1	chr22	-	25747618	25777544	25747761	25756059	6	25747618,25750562,25753221,25755793,25771779,25777347,	25747781,25750779,25753393,25756190,25771975,25777544,	A4QPB2-2	uc010guw.1
uc003abt.2	chr22	+	25844053	25857644	25844053	25844053	6	25844053,25849282,25851678,25853225,25855382,25856833,	25844251,25849401,25851807,25853368,25855482,25857644,		uc003abt.2
uc003abu.2	chr22	+	25844053	25857644	25844053	25844053	5	25844053,25851678,25853225,25855382,25856833,	25844251,25851807,25853368,25855482,25857644,		uc003abu.2
uc003abv.2	chr22	+	25851678	25907583	25851678	25851678	6	25851678,25853225,25855382,25905149,25906003,25906595,	25851807,25853368,25855482,25905309,25906037,25907583,		uc003abv.2
uc010gux.2	chr22	+	25960860	26106103	25961007	26105949	16	25960860,26000343,26040558,26057542,26059596,26063705,26068262,26070403,26074782,26081136,26083503,26086155,26091073,26099476,26100075,26105864,	25961120,26000420,26040632,26057644,26059671,26063767,26068314,26070495,26074882,26081215,26083634,26086250,26091181,26099543,26100176,26106103,	P35626	uc010gux.2
uc003abw.2	chr22	+	25960860	26110537	26057617	26110536	17	25960860,26040558,26057542,26059596,26063705,26068262,26070403,26074782,26081136,26083503,26086155,26091073,26099476,26100075,26105864,26107034,26110374,	25961120,26040632,26057644,26059671,26063767,26068314,26070495,26074882,26081215,26083634,26086250,26091181,26099543,26100176,26105931,26107130,26110537,	P35626	uc003abw.2
uc003abx.3	chr22	+	25960860	26125256	25961007	26118417	21	25960860,26000343,26040558,26057542,26059596,26063705,26068262,26070403,26074782,26081136,26083503,26086155,26091073,26099476,26100075,26105864,26107034,26110374,26114211,26117250,26118255,	25961120,26000420,26040632,26057644,26059671,26063767,26068314,26070495,26074882,26081215,26083634,26086250,26091181,26099543,26100176,26105931,26107130,26110537,26114348,26117364,26125256,	P35626	uc003abx.3
uc003aby.3	chr22	+	25960860	26125256	25960860	25960860	22	25960860,26000343,26040558,26057542,26059596,26063705,26068262,26070403,26074782,26081136,26083503,26086155,26091073,26098808,26099476,26100075,26105864,26107034,26110374,26114211,26117250,26118255,	25961120,26000420,26040632,26057644,26059671,26063767,26068314,26070495,26074882,26081215,26083634,26086250,26091181,26098958,26099543,26100176,26105931,26107130,26110537,26114348,26117364,26125256,		uc003aby.3
